,place,about,token
0,"

Orlando
","
De pântano a capital mundial da diversão. A história do sucesso de Orlando e sua região é relativamente recente e começou quando um senhor chamado Walt Disney comprou sigilosamente uma área gigante da Flórida onde pudesse expandir seu império e dar vida aos seus carismáticos personagens. De uma região pantanosa e sem muita pretensão, surgiu o Walt Disney World, um complexo de parques e hotéis que foi o pontapé inicial para que Orlando se tornasse esse fenômeno que é hoje.O primeiro parque aberto na região foi o Magic Kingdom, em 1971, que na verdade fica em Lake Buena Vista. Em seguida, outras empresas se instalaram no lugar e atualmente Orlando abriga três grandes grupos de entretenimento, Walt Disney World, Sea World e Universal Orlando. Orlando recebeu mais de 45 milhões de visitantes por ano, nos últimos anos, o que a torna uma das cidades mais visitadas do mundo. [video:www.youtube.com/embed/wH9WGuNbXlk]Atualmente, a Disney tem quatro parques temáticos (Magic Kingdom, Epcot, Hollywood Studios e Animal Kingdom), dois aquáticos (Thyphoon Lagoon e Blizzard Beach), um indoor de jogos eletrônicos (Disney Quest) e uma grande área de entretenimento (Downtown Disney). Os parques da Disney são mais voltados para o público infantil e lá você poderá se sentir em uma verdadeira história de contos de fadas. Na Disney você poderá ver a Cinderela, jantar com o Mickey, dar um ""alô"" para o Ursinho Pooh e ouvir Nemo e seus amigos cantarem.  A Universal tem dois parques temáticos (Universal Studios e Islands of Adventure), um aquático (Wet 'n Wild) e um complexo de entretenimento ótimo para adultos (Universal CityWalk). O Sea World Parks tem vários parques; seu principal é o Sea World e ele tem dois parques aquáticos em Orlando, o Aquatica e o Discovery Cove (que é como um paraíso tropical). Em Tampa, cidade vizinha a Orlando, está o Busch Gardens, um parque com muitas montanhas-russas radicais. Mais distante um pouco, mas não menos importante, está o Kennedy Space Center, o principal centro de lançamento de foguetes da NASA, que tem uma área com várias atividades abertas ao público. Passeios de barco, safáris, cenários encantadores, mansões mal-assombradas, músicas que grudam na cabeça, filmes 3D, simuladores... Orlando é um mundo cheio de possibilidades e tem atrações para crianças pequenas, jovens, adultos e idosos - o importante é ter o coração aberto para novas aventuras e deixar falar mais alto a criança que existe em você. A regra é se divertir e estar aberto a novas experiências - não importa a idade! Muito preparada para o turismo, Orlando faz sucesso por causa dos parques, mas há vida fora deles. A International Drive é uma área cheia de hotéis, que tem excelentes restaurantes e bons bares para curtir a noite. Para quem gosta de passeios diferentes, ainda há a oportunidade de conhecer os Everglades - vegetação natural da Flórida onde há muitos jacarés - ou voar no iFly, que simula um voo de paraquedas. Como é natural de muitas cidades dos Estados Unidos, os preços são excelentes e Orlando é também um ótimo destino para compras. Lojas de grandes redes, shoppings e os queridíssimos outlets são um prato cheio para aqueles que viajam na intenção de fazer novas aquisições e economizar. Entre um parque e outro, uma parada nos Premium Outlets acaba fazendo parte da programação. Estar em Orlando e visitar seus parques é imergir em um mundo mágico e colorido, em que as crianças deixam aflorar a imaginação e os adultos sentem-se crianças outra vez. Basta sentir o primeiro ventinho no rosto, vindo de um carrosel ou de uma montanha-russa superveloz, para que aquele sentimento de liberdade ganhe vida. Coloque as orelinhas de Mickey na cabeça, um calçado confortável no pé e se encante com o mundo mágico de Orlando!
","['De', 'pântano', 'a', 'capital', 'mundial', 'da', 'diversão', '.', 'A', 'história', 'do', 'sucesso', 'de', 'Orlando', 'e', 'sua', 'região', 'é', 'relativamente', 'recente', 'e', 'começou', 'quando', 'um', 'senhor', 'chamado', 'Walt', 'Disney', 'comprou', 'sigilosamente', 'uma', 'área', 'gigante', 'da', 'Flórida', 'onde', 'pudesse', 'expandir', 'seu', 'império', 'e', 'dar', 'vida', 'aos', 'seus', 'carismáticos', 'personagens', '.', 'De', 'uma', 'região', 'pantanosa', 'e', 'sem', 'muita', 'pretensão', ',', 'surgiu', 'o', 'Walt', 'Disney', 'World', ',', 'um', 'complexo', 'de', 'parques', 'e', 'hotéis', 'que', 'foi', 'o', 'pontapé', 'inicial', 'para', 'que', 'Orlando', 'se', 'tornasse', 'esse', 'fenômeno', 'que', 'é', 'hoje.O', 'primeiro', 'parque', 'aberto', 'na', 'região', 'foi', 'o', 'Magic', 'Kingdom', ',', 'em', '1971', ',', 'que', 'na', 'verdade', 'fica', 'em', 'Lake', 'Buena', 'Vista', '.', 'Em', 'seguida', ',', 'outras', 'empresas', 'se', 'instalaram', 'no', 'lugar', 'e', 'atualmente', 'Orlando', 'abriga', 'três', 'grandes', 'grupos', 'de', 'entretenimento', ',', 'Walt', 'Disney', 'World', ',', 'Sea', 'World', 'e', 'Universal', 'Orlando', '.', 'Orlando', 'recebeu', 'mais', 'de', '45', 'milhões', 'de', 'visitantes', 'por', 'ano', ',', 'nos', 'últimos', 'anos', ',', 'o', 'que', 'a', 'torna', 'uma', 'das', 'cidades', 'mais', 'visitadas', 'do', 'mundo', '.', '[', 'video', ':', 'www.youtube.com/embed/wH9WGuNbXlk', ']', 'Atualmente', ',', 'a', 'Disney', 'tem', 'quatro', 'parques', 'temáticos', '(', 'Magic', 'Kingdom', ',', 'Epcot', ',', 'Hollywood', 'Studios', 'e', 'Animal', 'Kingdom', ')', ',', 'dois', 'aquáticos', '(', 'Thyphoon', 'Lagoon', 'e', 'Blizzard', 'Beach', ')', ',', 'um', 'indoor', 'de', 'jogos', 'eletrônicos', '(', 'Disney', 'Quest', ')', 'e', 'uma', 'grande', 'área', 'de', 'entretenimento', '(', 'Downtown', 'Disney', ')', '.', 'Os', 'parques', 'da', 'Disney', 'são', 'mais', 'voltados', 'para', 'o', 'público', 'infantil', 'e', 'lá', 'você', 'poderá', 'se', 'sentir', 'em', 'uma', 'verdadeira', 'história', 'de', 'contos', 'de', 'fadas', '.', 'Na', 'Disney', 'você', 'poderá', 'ver', 'a', 'Cinderela', ',', 'jantar', 'com', 'o', 'Mickey', ',', 'dar', 'um', '``', 'alô', ""''"", 'para', 'o', 'Ursinho', 'Pooh', 'e', 'ouvir', 'Nemo', 'e', 'seus', 'amigos', 'cantarem', '.', 'A', 'Universal', 'tem', 'dois', 'parques', 'temáticos', '(', 'Universal', 'Studios', 'e', 'Islands', 'of', 'Adventure', ')', ',', 'um', 'aquático', '(', 'Wet', ""'n"", 'Wild', ')', 'e', 'um', 'complexo', 'de', 'entretenimento', 'ótimo', 'para', 'adultos', '(', 'Universal', 'CityWalk', ')', '.', 'O', 'Sea', 'World', 'Parks', 'tem', 'vários', 'parques', ';', 'seu', 'principal', 'é', 'o', 'Sea', 'World', 'e', 'ele', 'tem', 'dois', 'parques', 'aquáticos', 'em', 'Orlando', ',', 'o', 'Aquatica', 'e', 'o', 'Discovery', 'Cove', '(', 'que', 'é', 'como', 'um', 'paraíso', 'tropical', ')', '.', 'Em', 'Tampa', ',', 'cidade', 'vizinha', 'a', 'Orlando', ',', 'está', 'o', 'Busch', 'Gardens', ',', 'um', 'parque', 'com', 'muitas', 'montanhas-russas', 'radicais', '.', 'Mais', 'distante', 'um', 'pouco', ',', 'mas', 'não', 'menos', 'importante', ',', 'está', 'o', 'Kennedy', 'Space', 'Center', ',', 'o', 'principal', 'centro', 'de', 'lançamento', 'de', 'foguetes', 'da', 'NASA', ',', 'que', 'tem', 'uma', 'área', 'com', 'várias', 'atividades', 'abertas', 'ao', 'público', '.', 'Passeios', 'de', 'barco', ',', 'safáris', ',', 'cenários', 'encantadores', ',', 'mansões', 'mal-assombradas', ',', 'músicas', 'que', 'grudam', 'na', 'cabeça', ',', 'filmes', '3D', ',', 'simuladores', '...', 'Orlando', 'é', 'um', 'mundo', 'cheio', 'de', 'possibilidades', 'e', 'tem', 'atrações', 'para', 'crianças', 'pequenas', ',', 'jovens', ',', 'adultos', 'e', 'idosos', '-', 'o', 'importante', 'é', 'ter', 'o', 'coração', 'aberto', 'para', 'novas', 'aventuras', 'e', 'deixar', 'falar', 'mais', 'alto', 'a', 'criança', 'que', 'existe', 'em', 'você', '.', 'A', 'regra', 'é', 'se', 'divertir', 'e', 'estar', 'aberto', 'a', 'novas', 'experiências', '-', 'não', 'importa', 'a', 'idade', '!', 'Muito', 'preparada', 'para', 'o', 'turismo', ',', 'Orlando', 'faz', 'sucesso', 'por', 'causa', 'dos', 'parques', ',', 'mas', 'há', 'vida', 'fora', 'deles', '.', 'A', 'International', 'Drive', 'é', 'uma', 'área', 'cheia', 'de', 'hotéis', ',', 'que', 'tem', 'excelentes', 'restaurantes', 'e', 'bons', 'bares', 'para', 'curtir', 'a', 'noite', '.', 'Para', 'quem', 'gosta', 'de', 'passeios', 'diferentes', ',', 'ainda', 'há', 'a', 'oportunidade', 'de', 'conhecer', 'os', 'Everglades', '-', 'vegetação', 'natural', 'da', 'Flórida', 'onde', 'há', 'muitos', 'jacarés', '-', 'ou', 'voar', 'no', 'iFly', ',', 'que', 'simula', 'um', 'voo', 'de', 'paraquedas', '.', 'Como', 'é', 'natural', 'de', 'muitas', 'cidades', 'dos', 'Estados', 'Unidos', ',', 'os', 'preços', 'são', 'excelentes', 'e', 'Orlando', 'é', 'também', 'um', 'ótimo', 'destino', 'para', 'compras', '.', 'Lojas', 'de', 'grandes', 'redes', ',', 'shoppings', 'e', 'os', 'queridíssimos', 'outlets', 'são', 'um', 'prato', 'cheio', 'para', 'aqueles', 'que', 'viajam', 'na', 'intenção', 'de', 'fazer', 'novas', 'aquisições', 'e', 'economizar', '.', 'Entre', 'um', 'parque', 'e', 'outro', ',', 'uma', 'parada', 'nos', 'Premium', 'Outlets', 'acaba', 'fazendo', 'parte', 'da', 'programação', '.', 'Estar', 'em', 'Orlando', 'e', 'visitar', 'seus', 'parques', 'é', 'imergir', 'em', 'um', 'mundo', 'mágico', 'e', 'colorido', ',', 'em', 'que', 'as', 'crianças', 'deixam', 'aflorar', 'a', 'imaginação', 'e', 'os', 'adultos', 'sentem-se', 'crianças', 'outra', 'vez', '.', 'Basta', 'sentir', 'o', 'primeiro', 'ventinho', 'no', 'rosto', ',', 'vindo', 'de', 'um', 'carrosel', 'ou', 'de', 'uma', 'montanha-russa', 'superveloz', ',', 'para', 'que', 'aquele', 'sentimento', 'de', 'liberdade', 'ganhe', 'vida', '.', 'Coloque', 'as', 'orelinhas', 'de', 'Mickey', 'na', 'cabeça', ',', 'um', 'calçado', 'confortável', 'no', 'pé', 'e', 'se', 'encante', 'com', 'o', 'mundo', 'mágico', 'de', 'Orlando', '!']"
